Date_Start_Date,Project_Size,Project_Cost
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,0,1
8/30/2018,0,1
8/30/2018,0,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/30/2018,1,1
8/31/2018,1,1
8/31/2018,1,1
8/31/2018,1,1
8/31/2018,1,1
9/2/2018,0,0
9/3/2018,1,1
9/3/2018,1,1
9/3/2018,1,1
9/3/2018,1,1
9/3/2018,1,1
9/3/2018,1000,0
9/4/2018,1,1
9/4/2018,1,1
9/4/2018,0,0
9/4/2018,0,0
9/4/2018,0,1
9/4/2018,0,1
9/5/2018,1,1
9/5/2018,1,1
9/5/2018,1,1
9/5/2018,1,1
9/5/2018,1,1
9/5/2018,1,1
9/5/2018,0,1
9/5/2018,0,1
9/5/2018,0,1
9/5/2018,0,1
9/5/2018,0,1
9/5/2018,0,1
9/5/2018,0,1
9/6/2018,0,1
9/6/2018,0,1
9/6/2018,0,1
9/6/2018,0,0
9/7/2018,1,1
9/7/2018,0,1
9/7/2018,0,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/7/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/11/2018,1,1
9/12/2018,0,0
9/12/2018,0,0
9/12/2018,0,0
9/12/2018,1,1
9/12/2018,1,1
9/12/2018,1,1
9/12/2018,1,1
9/12/2018,1,1
9/13/2018,30000,1000000
9/13/2018,0,0
9/13/2018,0,0
9/13/2018,0,0
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,0,0
9/13/2018,0,0
9/13/2018,0,0
9/13/2018,0,0
9/13/2018,0,0
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/13/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/14/2018,1,1
9/17/2018,0,0
9/17/2018,0,0
9/17/2018,0,0
9/17/2018,0,1
9/17/2018,0,1
9/17/2018,0,0
9/17/2018,0,0
9/17/2018,0,0
9/18/2018,0,1
9/18/2018,0,1
9/18/2018,0,1
9/18/2018,1,1
9/18/2018,0,0
9/18/2018,0,0
9/18/2018,1,1
9/18/2018,1,1
9/18/2018,1,1
9/19/2018,0,0
9/19/2018,0,0
9/19/2018,0,0
9/19/2018,0,0
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,0,0
9/20/2018,0,0
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/20/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/24/2018,1,1
9/25/2018,1,1
9/25/2018,1,1
9/25/2018,1,1
9/25/2018,1,1
9/25/2018,1,1
9/25/2018,1,1
9/25/2018,1,1
9/25/2018,0,1
9/25/2018,0,1
9/25/2018,0,1
9/25/2018,0,1
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,0
9/25/2018,0,1
9/25/2018,0,1
9/25/2018,0,1
9/25/2018,0,1
9/26/2018,1,0
9/26/2018,1,0
9/26/2018,1,0
9/26/2018,1,1
9/26/2018,1,1
9/26/2018,1,1
9/26/2018,1,1
9/26/2018,1,1
9/26/2018,1,1
9/26/2018,1,1
9/26/2018,1,1
9/27/2018,1,1
9/27/2018,1,1
9/27/2018,3364,0
9/27/2018,3364,0
9/27/2018,3364,0
9/27/2018,3364,0
9/27/2018,3364,0
9/27/2018,3364,0
9/27/2018,1,1
9/27/2018,1,1
9/27/2018,1,1
9/27/2018,1,1
9/27/2018,1,1
9/27/2018,1,1
9/28/2018,1,1
9/28/2018,180000,1
9/28/2018,180000,1
9/28/2018,180000,1
9/28/2018,180000,1
9/28/2018,0,1
9/28/2018,0,1
9/28/2018,10000,0
9/28/2018,0,1
9/28/2018,0,1
9/28/2018,1,1
9/28/2018,1,1
9/28/2018,1,1
9/28/2018,1,1
9/28/2018,1,1
9/28/2018,1,1
9/28/2018,0,1
9/28/2018,0,1
9/28/2018,0,1
9/28/2018,0,1
9/28/2018,1,1
9/28/2018,1,1
9/28/2018,1,1
10/2/2018,1,1
10/2/2018,1,1
10/2/2018,1,1
10/2/2018,1,1
10/2/2018,1,1
10/2/2018,1,1
10/2/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,38834,0
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/3/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,4760,180000
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/4/2018,1,1
10/5/2018,0,1
10/5/2018,0,1
10/5/2018,1,1
10/5/2018,1,1
10/5/2018,1,1
10/5/2018,10000,1000000
10/6/2018,1,1
10/6/2018,1,1
10/6/2018,1,1
10/6/2018,1,1
10/8/2018,8,60
10/8/2018,8,60
10/8/2018,8,60
10/8/2018,1,1
10/8/2018,1,1
10/8/2018,1,1
10/8/2018,1,1
10/9/2018,5000,1000000
10/9/2018,5000,1000000
10/9/2018,5000,1000000
10/9/2018,0,0
10/9/2018,0,0
10/9/2018,0,0
10/9/2018,0,0
10/9/2018,1,1
10/9/2018,1,1
10/9/2018,1,1
10/9/2018,1,1
10/10/2018,1,1
10/10/2018,0,0
10/10/2018,0,0
10/10/2018,0,0
10/10/2018,0,0
10/11/2018,0,1
10/11/2018,0,1
10/11/2018,0,1
10/11/2018,13248,6000000
10/11/2018,13248,6000000
10/11/2018,13248,6000000
10/11/2018,1,1
10/11/2018,1,1
10/11/2018,1,1
10/11/2018,1,1
10/11/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/12/2018,1,1
10/14/2018,0,0
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,0,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/15/2018,1,1
10/16/2018,1,1
10/16/2018,1,1
10/16/2018,10000,1
10/16/2018,10000,1
10/16/2018,19500,2000000
10/16/2018,19500,2000000
10/16/2018,19500,2000000
10/16/2018,19500,2000000
10/16/2018,19500,2000000
10/16/2018,19500,2000000
10/16/2018,19500,2000000
10/16/2018,19500,2000000
10/16/2018,1,1
10/16/2018,1,1
10/16/2018,1,1
10/16/2018,1,1
10/16/2018,1,1
10/16/2018,1,1
10/17/2018,1,1
10/17/2018,1,1
10/17/2018,1,1
10/17/2018,1,1
10/17/2018,1,1
10/17/2018,982,150000
10/17/2018,982,150000
10/17/2018,982,150000
10/17/2018,1000,1000
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/18/2018,10,10
10/19/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,1,1
10/22/2018,0,1
10/22/2018,0,1
10/22/2018,0,1
10/22/2018,0,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,0,1
10/23/2018,0,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,1,1
10/23/2018,0,0
10/23/2018,0,0
10/23/2018,0,0
10/23/2018,0,0
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,0,1
10/24/2018,0,1
10/24/2018,0,1
10/24/2018,0,1
10/24/2018,0,1
10/24/2018,0,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/24/2018,1,1
10/25/2018,1,1
10/25/2018,1,1
10/25/2018,1,1
10/25/2018,1,1
10/25/2018,1,1
10/27/2018,1,1
10/27/2018,1,1
10/29/2018,0,1
10/29/2018,0,1
10/29/2018,0,1
10/29/2018,1,1
10/29/2018,1,1
10/29/2018,1,1
10/29/2018,1,1
10/29/2018,1,1
10/29/2018,1,1
10/30/2018,10,10
10/30/2018,1,1
10/30/2018,1,1
10/30/2018,1,1
10/30/2018,1,1
10/30/2018,1,1
10/30/2018,1,1
10/30/2018,1,1
10/30/2018,1,1
10/30/2018,5000,1000000
10/30/2018,5000,1000000
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,1,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
10/31/2018,0,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,0,1
11/1/2018,0,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/1/2018,1,1
11/2/2018,0,1
11/2/2018,0,1
11/2/2018,0,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/5/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/7/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,1,1
11/8/2018,0,0
11/8/2018,0,0
11/9/2018,1,1
11/9/2018,1,1
11/9/2018,1,1
11/9/2018,1,1
11/12/2018,5000,1000000
11/12/2018,5000,1000000
11/12/2018,5000,1000000
11/12/2018,5000,1000000
11/12/2018,5000,1000000
11/12/2018,5000,1000000
11/12/2018,5000,1000000
11/12/2018,5000,1000000
11/12/2018,1,1
11/12/2018,1,1
11/12/2018,1,1
11/12/2018,0,1
11/12/2018,0,1
11/12/2018,0,1
11/12/2018,1,1
11/12/2018,1,1
11/12/2018,1,1
11/12/2018,1,1
11/12/2018,1,1
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,0
11/12/2018,0,1
11/12/2018,0,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,5000,1000000
11/13/2018,1,1
11/13/2018,1,1
11/13/2018,0,1
11/13/2018,0,1
11/13/2018,0,1
11/14/2018,1,1
11/14/2018,1,1
11/14/2018,1,1
11/14/2018,1,1
11/14/2018,0,0
11/14/2018,0,0
11/14/2018,100000,1
11/14/2018,100000,1
11/14/2018,100000,1
11/14/2018,100000,1
11/14/2018,100000,1
11/14/2018,100000,1
11/14/2018,100000,1
11/14/2018,100000,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,1,1
11/15/2018,0,1
11/15/2018,0,1
11/15/2018,0,1
11/16/2018,5200,1
11/16/2018,1,1
11/16/2018,1,1
11/16/2018,1,1
11/16/2018,1,1
11/16/2018,1,1
11/16/2018,1,1
11/16/2018,1,1
11/16/2018,1,1
11/16/2018,1,1
11/19/2018,1,1
11/19/2018,1,1
11/19/2018,1,1
11/19/2018,1,1
11/19/2018,1,1
11/19/2018,55000,12000000
11/19/2018,1,1
11/19/2018,1,1
11/19/2018,1,1
11/19/2018,1,1
11/20/2018,1,1
11/26/2018,800,0
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/26/2018,1,1
11/27/2018,1,1
11/27/2018,1,1
11/27/2018,1,1
11/27/2018,1,1
11/27/2018,1,1
11/27/2018,40000,0
11/28/2018,0,1
11/28/2018,0,1
11/28/2018,0,1
11/28/2018,0,1
11/28/2018,0,1
11/28/2018,500000,300000000
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/28/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/29/2018,1,1
11/30/2018,1,1
11/30/2018,1,1
11/30/2018,1,1
11/30/2018,1,1
11/30/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,1,1
12/3/2018,0,1
12/4/2018,0,0
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,1,1
12/4/2018,0,0
12/4/2018,0,0
12/4/2018,0,0
12/4/2018,0,0
12/4/2018,0,0
12/4/2018,0,0
12/5/2018,34000,5000000
12/5/2018,34000,5000000
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,1,1
12/5/2018,111,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/6/2018,1,1
12/7/2018,1,1
12/7/2018,1,1
12/10/2018,1,1
12/10/2018,1,1
12/10/2018,1,1
12/10/2018,1,1
12/10/2018,1,1
12/10/2018,1,1
12/10/2018,0,1
12/10/2018,0,1
12/10/2018,0,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,400,250000
12/11/2018,400,250000
12/11/2018,400,250000
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,1,1
12/11/2018,55000,0
12/11/2018,55000,0
12/11/2018,55000,0
12/11/2018,1,1
12/12/2018,1,1
12/12/2018,1,1
12/12/2018,1,1
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,44,44
12/13/2018,1,1
12/13/2018,1,1
12/13/2018,1,1
12/14/2018,5000,1000000
12/14/2018,5000,1000000
12/14/2018,16000,0
12/14/2018,16000,0
12/14/2018,16000,0
12/14/2018,1,1
12/14/2018,1,1
12/16/2018,1,1
12/16/2018,1,1
12/16/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,0,0
12/17/2018,0,0
12/17/2018,0,0
12/17/2018,10000,20000
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,300000,0
12/17/2018,300000,0
12/17/2018,300000,0
12/17/2018,300000,0
12/17/2018,300000,0
12/17/2018,300000,0
12/17/2018,1,1
12/17/2018,1,1
12/17/2018,1,1
12/18/2018,1,1
12/18/2018,1,1
12/18/2018,1,1
12/18/2018,0,0
12/18/2018,0,0
12/18/2018,0,1
12/18/2018,0,1
12/18/2018,0,1
12/18/2018,1,1
12/18/2018,1,1
12/18/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,0,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,1,1
12/19/2018,50000,11111111
12/19/2018,50000,11111111
12/19/2018,50000,11111111
12/19/2018,500000,80000000
12/19/2018,500000,80000000
12/19/2018,500000,80000000
12/19/2018,500000,80000000
12/19/2018,500000,80000000
12/19/2018,500000,80000000
12/19/2018,500000,80000000
12/19/2018,500000,80000000
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,18000,0
12/20/2018,18000,0
12/20/2018,18000,0
12/20/2018,18000,0
12/20/2018,18000,0
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,0,0
12/20/2018,1,1
12/20/2018,0,0
12/20/2018,1,1
12/20/2018,1,1
12/20/2018,1,1
12/21/2018,1,1
12/21/2018,1,1
12/24/2018,1,1
12/24/2018,1,1
12/24/2018,1,1
12/26/2018,1,1
12/27/2018,1,1
12/27/2018,1,1
12/27/2018,1,1
12/28/2018,64000,9000000
12/28/2018,64000,9000000
12/28/2018,64000,9000000
12/28/2018,1,1
12/28/2018,1,1
12/28/2018,1,1
1/2/2019,1,1
1/2/2019,1,1
1/2/2019,1,1
1/2/2019,1,1
1/2/2019,1,1
1/2/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,0,1
1/4/2019,0,1
1/4/2019,0,1
1/4/2019,0,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/4/2019,1,1
1/6/2019,0,0
1/6/2019,0,0
1/6/2019,0,0
1/6/2019,0,0
1/7/2019,1,1
1/7/2019,1,1
1/7/2019,1,1
1/7/2019,1,1
1/7/2019,1,1
1/7/2019,1,1
1/7/2019,1,1
1/7/2019,5000,1000000
1/7/2019,5000,1000000
1/7/2019,5000,1000000
1/7/2019,5000,1000000
1/7/2019,5000,1000000
1/8/2019,1,1
1/8/2019,0,0
1/8/2019,1,1
1/8/2019,1,1
1/8/2019,1,1
1/8/2019,1,1
1/8/2019,1,1
1/8/2019,1,1
1/8/2019,1,1
1/8/2019,0,1
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,0,0
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,1,1
1/9/2019,100000,0
1/9/2019,100000,0
1/9/2019,100000,0
1/9/2019,100000,0
1/9/2019,100000,0
1/9/2019,100000,0
1/9/2019,100000,0
1/9/2019,100000,0
1/9/2019,100000,0
1/10/2019,1,1
1/10/2019,1,1
1/10/2019,1,1
1/10/2019,0,1
1/10/2019,0,1
1/10/2019,0,1
1/10/2019,0,1
1/10/2019,0,1
1/10/2019,0,1
1/10/2019,0,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/11/2019,1,1
1/12/2019,1,1
1/12/2019,1,1
1/12/2019,1,1
1/12/2019,1,1
1/12/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,1,1
1/14/2019,0,1
1/14/2019,0,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/15/2019,1,1
1/16/2019,0,1
1/16/2019,0,1
1/16/2019,0,1
